,30.700000,0.000700,0.000000,0.000000,0.000000
,32.080000,1.121600,0.594100,0.666343,0.740280
,32.370000,1.217300,0.643200,0.782967,0.872065
,32.400000,1.238300,0.653500,0.809229,0.902414
,32.470000,1.240600,0.654500,0.811973,0.905609
,32.500000,1.245600,0.657000,0.818359,0.913106
,32.500000,1.247900,0.658200,0.821368,0.916336
,32.500000,1.247900,0.658000,0.821118,0.916336
,32.500000,1.247900,0.657800,0.820869,0.916336
,32.500000,1.247900,0.657700,0.820744,0.916336
,32.500000,1.247900,0.657500,0.820494,0.916336
,32.510000,1.247900,0.657400,0.820369,0.916336
,32.500000,1.248600,0.657700,0.821204,0.917415
,32.500000,1.247900,0.657000,0.819870,0.916336
,32.500000,1.247900,0.657000,0.819870,0.916336
,32.510000,1.247900,0.656900,0.819746,0.916336
,32.550000,1.248600,0.657200,0.820580,0.917415
,32.550000,1.251600,0.658700,0.824429,0.921744
,32.600000,1.251600,0.658500,0.824179,0.921744
,32.560000,1.255300,0.660300,0.828875,0.927182
,32.590000,1.252300,0.658700,0.824890,0.922829
,32.600000,1.254600,0.659700,0.827660,0.926092
,32.600000,1.255300,0.659800,0.828247,0.927182
,32.600000,1.255300,0.659800,0.828247,0.927182
,32.600000,1.255300,0.659700,0.828121,0.927182
,32.600000,1.255300,0.659700,0.828121,0.927182
,32.600000,1.255300,0.659300,0.827619,0.927182
,32.620000,1.255300,0.659300,0.827619,0.927182
,32.640000,1.256600,0.660000,0.829356,0.929366
